attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,poor,good,0,26354161,0,,awesome,5,CMN3174,"Jerie is a rockstar, best prof ever.",04/22/2016,1.0,1.0,,5,N/A,5.0,5.0,1,No,1461316678000,N/A,1452,Yes,,A,"['Amazing lectures ', 'Gives good feedback', 'Caring']",people,people
Mandatory,good,average,good,1,25222740,1,,awesome,5,CMN3174,"Jerie is truly amazing. Any class with her is a must. She's so helpful, clear and understanding! We need more communication profs like her - interesting, engaging and incredibly inspirational. ",10/01/2015,3.0,3.0,,5,It's my life,5.0,5.0,1,No,1443738173000,N/A,1452,Yes,,A+,[],person,person
Mandatory,good,average,good,1,24598798,1,,awesome,5,CMN3174,"Jerie is one of my favourite professors at UOttawa. Her lectures are stimulating, fun, and interactive. It felt like a friend was lecturing me. Jerie is approachable, dedicated to helping students, and is very innovative in the classroom. Show up to class and participate. Photoshop was a pain at first but got better over time. Great class! ",04/15/2015,3.0,3.0,,5,Really into it,5.0,5.0,1,No,1429061535000,Yes,1452,Yes,,Not sure yet,"['Participation matters', 'Lots of homework']",person,person
Mandatory,good,average,good,2,24302957,1,,awesome,5,CMN3138,"Jerie Shaw is by far one of the best professors I have ever had at UOttawa. She is approachable, cares about her students, provides incredible feedback, and is overall an amazing educator. Be sure to participate in her class and to do the readings before hand! I actually looked forward to attending her lectures. ",01/18/2015,3.0,3.0,,5,Really into it,5.0,5.0,1,No,1421587806000,N/A,1452,Yes,,N/A,"['Caring', 'Participation matters', 'Gives good feedback']",person,people
Mandatory,good,good,good,2,24294980,1,,awesome,5,CMN3138,"Jerie is an amazing person and amazing prof. I've never encountered a more enthusiastic and invested professor who genuinely cares about her students understanding of the material . Be prepared to stay up to date with twice a week online readings and to work hard on the assignment, but you will definitely learn a lot. Highly recommend! ",01/15/2015,4.0,4.0,,4,Really into it,4.5,4.5,1,Yes,1421356255000,N/A,1452,Yes,,B+,"['Inspirational', 'Tough grader', 'Gives good feedback']",person,people
N/A,good,average,good,0,24281221,1,,awesome,5,CMN3138,This is the BEST prof in the University of Ottawa. I recommend that every breathing being take this class. Her lectures are always fun and she teaches in a hands on way which makes the material more clear. Even her assignments are fun and I learned a lot! #Jerie4prez,01/13/2015,3.0,3.0,,5,It's my life,5.0,5.0,1,No,1421166260000,Yes,1452,Yes,,N/A,"['Amazing lectures ', 'Hilarious']",person,people
Mandatory,good,average,good,1,24096239,1,,good,4,CMN4131,Do your readings before class to pass the quiz. So there is a short quiz for every class and the readings are not long. Brief! Take this class and be happy :D,12/16/2014,2.0,2.0,,4,Really into it,4.0,4.0,1,No,1418690877000,Yes,1452,Yes,,N/A,"['Participation matters', 'Amazing lectures ']",person,person
Mandatory,good,average,good,0,24073270,0,,awesome,5,CMN3138,"Readingslectures were done outside of class time via her PowerPoint vlogs (they're really short!) and the following lecture would have a short quiz based on the previous ""reading"" (easy and straight forward). Classes were discussionactivity based. It reinforced the material we learned through readings! Amazing teaching style. Take her classes!",12/14/2014,2.0,2.0,,5,It's my life,5.0,5.0,1,No,1418565205000,N/A,1452,Yes,,A,"['Amazing lectures ', 'Beware of pop quizzes', 'Participation matters']",people,people
Not Mandatory,good,average,good,0,24003238,1,,awesome,5,CMN4131,"Jerie is truly a breath of fresh air in comparison to many profs who assign lengthy readings and lecture by reading powerpoint. She truly cares about her students. She is a new prof so she is trying some new teaching methods; some work out better than others, but she always looks for our feedback after. Content is easy, just put the work in!",12/09/2014,2.0,2.0,,5,Really into it,5.0,5.0,1,No,1418141016000,Yes,1452,Yes,,A,['Participation matters'],person,people
Not Mandatory,good,average,good,0,24003219,0,,awesome,5,CMN4131,"Classes were really well structured and the online teaching components were really well used to enhance learning. She was great at conveying content and the assignments (though long, and not overly easy) were extremely practical applications of the material. I really felt like I learned a lot in this course and had fun at the same time! A+",12/09/2014,3.0,3.0,,5,It's my life,5.0,5.0,1,No,1418140954000,N/A,1452,Yes,,N/A,"['Participation matters', 'Gives good feedback']",people,people
