attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,average,good,0,27740162,0,,good,4,ENG4000,Great Prof. Typical image you would put to an English Prof. Fairly generous marker. As long as you do the readings you can pass. Always read his coursepack! That's how you get the A. Very open minded prof.,01/16/2017,3.0,3.0,,4,N/A,4.0,4.0,1,No,1484610530000,Yes,1452,Yes,,N/A,[],people,people
Not Mandatory,good,average,average,0,25714560,0,,good,4,ENG4121,"This professor is really great! I especially enjoyed reading ""The Merchant of Venice"", and applying it to a newly learned term -- ""lawfare""! Initially, I thought I had the least favourable subject of all to present on, but I ended up finding it very fascinating! Personally, I enjoyed the class' deep focus on modernity in Shakespearean lit. ",12/15/2015,3.0,3.0,,3,Really into it,3.5,3.5,1,Yes,1450217624000,N/A,1452,Yes,,N/A,"['Inspirational', 'Respected', 'Lecture heavy']",people,people
Not Mandatory,average,good,average,0,25635667,0,,good,3,ENG4142,A true scholar. knows a lot about EVERYTHING.   Adorable... a great man all around.,12/10/2015,4.0,4.0,,4,Low,3.5,3.5,1,Yes,1449778744000,Yes,1452,Yes,,N/A,"['Amazing lectures ', 'Respected']",people,people
Not Mandatory,good,average,good,0,25594979,0,,good,4,ENG4142,"Amazing prof! When people complain about him being too ""dry"", it's an English class, duh! What do you expect? Multimedia in the classroom? Super intelligent, and really appreciated participation. Great man all around.",12/08/2015,3.0,3.0,,4,Really into it,4.0,4.0,1,Yes,1449600635000,N/A,1452,Yes,,N/A,"['Participation matters', 'Gives good feedback', 'Respected']",people,people
Mandatory,average,good,average,0,25034642,0,,poor,2,ENG2124,"Very nice person, and it seems that the more enthusiasm the class has, the more the students enjoy the class.  You have to work hard to get a good mark, don't assume you'll pass if you don't read what's assigned to you. Lectures can be confusing in terms of which points are important.",07/12/2015,4.0,4.0,,2,Sorta interested,2.0,2.0,1,Yes,1436700738000,N/A,1452,Yes,,N/A,"['Lecture heavy', 'Get ready to read']",people,people
N/A,good,good,good,0,25022695,0,,awesome,4,ENG,great prof,07/07/2015,4.0,4.0,,5,Really into it,4.5,4.5,1,Yes,1436285183000,N/A,1452,Yes,,N/A,['Caring'],people,people
N/A,poor,good,poor,0,24593714,0,,poor,1,ENG2450,"Boring lecturer and never sure what's going to be on the exam. Studying for it now, I realize that I have absolutely no idea what's going to be on it.  He's a fair marker though, it seems so far.",04/14/2015,5.0,5.0,,2,Meh,1.5,1.5,1,Yes,1429022834000,N/A,1452,Yes,,N/A,"['Get ready to read', 'Tough grader']",people,people
Mandatory,poor,good,poor,0,24482399,0,,awful,1,ENG2450,"Professor is not at all clear in his lectures. Impossible to tell which points are important and which are not. Is this class English or Philosophy? In the lectures, it's hard to tell. Page numbers on syllabus are incorrect and his notes which you are required to buy have older assignments which have not been properly updated.",03/20/2015,5.0,5.0,,1,Really into it,1.0,1.0,3,Yes,1426873353000,N/A,1452,Yes,,N/A,"['Lecture heavy', 'Get ready to read']",people,people
N/A,average,good,average,0,22364185,1,,average,2,ENG2450D,"He seems like such a sweet guy, but for the life of me I can't focus on his lectures. Hands down the most boring class I have ever had. And I try to listen because he seems sooo nice! So far we've only done two small quizzes and I've botched them both. I am usually a straight-A student, but I'm not expecting a good grade with this prof.",11/21/2013,5.0,5.0,,4,It's my life,3.0,3.0,1,Yes,1385037510000,N/A,1452,N/A,,N/A,[],person,people
N/A,average,average,average,1,18013246,0,,good,3,ENG2450,"I loved this prof. I found the material difficult at times, but once in the exam, I realized I had learned so much more than I thought and ended up acing it. If you are willing to put in the effort to attend class and take good notes, you will do well. History and philosophy are emphasized. The prof's awkwardness and sense of humour are endearing.",12/21/2010,3.0,3.0,,4,Really into it,3.5,3.5,1,Yes,1292932854000,N/A,1452,N/A,,N/A,[],people,person
N/A,good,good,good,1,16968140,0,,awesome,4,ENG3377,"You get out of Radloff's class what you're willing to put into it.The man will bend your mind in ways you can't even imagine. That turns me on. Work hard, pay attention. Ask articulate questions and you'll get articulate answers. He's got a great sense of humour, he's easy-going, soft-spoken, and modest. Radloff rocks.",04/08/2010,5.0,5.0,,5,Really into it,4.5,4.5,1,Yes,1270756230000,N/A,1452,N/A,,N/A,[],people,person
N/A,good,average,good,1,16823557,0,,awesome,4,ENG2450,"Bernhard is one of the sweetest profs I have ever had. He is definitely awkward but incredibly helpful to those who visit him in office hours. He makes a great coursepack that basically contains his notes on everything, so while his tests are very hard if you actually go to class you can't fail. He is an amazing person once you get to know him!!!",02/23/2010,3.0,3.0,,5,It's my life,4.5,4.5,1,Yes,1266923000000,N/A,1452,N/A,,N/A,[],people,person
N/A,good,average,good,0,15971060,0,,good,4,ENG4SEM,Excellent prof. I took three courses from him and aced everyone.,06/17/2009,2.0,2.0,,4,It's my life,4.0,4.0,1,Yes,1245273845000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,good,average,1,15682471,0,,poor,2,ENG2450,"I really like this guy as a person.He's so adorably awkward, and you can tell he honestly wants the class to be passionate about what he's teaching.But then you get the exam and realize how unreasonable he is. Unless you are a phd student in english literature or came over on the mayflower I don't know how its possible to do well in his class.",04/21/2009,5.0,5.0,,2,Meh,2.0,2.0,1,Yes,1240322076000,N/A,1452,N/A,,N/A,[],people,person
