attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,good,good,20,28676978,0,,good,4,POL3502,"Excellent orateur, connaissant et disponible. Cependant, il est s&eacute;v&egrave;re sur la correction, tr&egrave;s demandant et +/- organis&eacute;. Aucun ordinateur est accept&eacute; (cons&eacute;quence: la majorit&eacute; des &eacute;tudiants ont de la difficult&eacute;s &agrave; &eacute;crire/suivre le cours). 6 pop quiz, 6.25% chacun (lectures longues, difficiles et abstraites); examen qui englobe les cours magistraux",09/15/2017,4.0,4.0,,4,N/A,4.0,4.0,1,Yes,1505466376000,Yes,1452,Yes,,B+,"['Get ready to read', 'Tough grader']",people,people
Mandatory,good,good,good,25,27810652,0,,good,4,POL3502,"Professeur Labelle est un excellent orateur, il connaît très bien sa matière, mais il est très sévère au niveau de la correction. Oubliez la possibilité de débattre votre note, il n'a aucune flexibilité. Par ailleurs, même si nous n'avons pas le droit d'accès à un ordinateur, son cours est très intéressant. Il y a 6 quiz (lectures obligatoires) ...",02/07/2017,5.0,5.0,,4,N/A,4.0,4.0,1,No,1486476366000,Yes,1452,Yes,,B+,"['Tough grader', 'Get ready to read']",people,people
Mandatory,good,good,good,1,27723253,0,,awesome,5,POL3502,"J'ai vraiment adoré les cours de M. Labelle, il sait vraiment comment donner un bon cours stimulant. Cependant, les lectures sont très longues et même incompréhensible des fois, mais vous n'avez pas le choix de les lires puisqu'il donne des quizs. Aussi, il est très exigeant comme prof et sévère dans sa correction.",01/12/2017,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1484240993000,Yes,1452,Yes,,N/A,[],people,person
Not Mandatory,good,average,good,19,27496878,0,,good,4,POL3502,"Très bon prof avec d'excellente capacité d'enseigner un cours. OR, je vous le dit d'avance que prof Labelle à des POP QUIZ (6.25% chacun - 4 d'entre eux). Ces quiz sont facile à avoir un A+ MAIS il faut non seulement lire les 12 lectures (30 pages chacunes) mais se préparer comme un examen. Les quiz sont alléatoire (pop quiz surprise). bonne chance",12/14/2016,3.0,3.0,,4,N/A,4.0,4.0,1,No,1481740867000,Yes,1452,Yes,,A-,"['Lecture heavy', 'Beware of pop quizzes']",people,people
N/A,good,good,average,2,24474699,3,,good,4,POL2507,"Il connait définitivement sa matière. Prépare toi à prendre beaucoup de notes et l'ordinateur est interdit. Je croyais que j'allait finir avec un C+ mais il a s'en doute élever la moyenne de toute la classe et j'ai fini avec B+. Fait attention aux erreurs d'orthographe. Les ""Pop Quiz"" était des points donnés. Les lectures sont pas longues. ",03/18/2015,4.0,4.0,,3,Sorta interested,3.5,3.5,1,No,1426706239000,N/A,1452,Yes,,N/A,"['Tough grader', 'Beware of pop quizzes']",people,people
N/A,good,average,good,0,24420095,1,,awesome,5,POL2507,"Prof. Labelle is by far one of the best profs at the University of Ottawa! He definitely knows his stuff and teaches it in such an applicable way that you end up looking forward to class just because his lectures are that good. He is a tough but fair grader, if you show up to the lectures and do the readings it's an easy class to do well in!",02/28/2015,3.0,3.0,,4,Sorta interested,4.5,4.5,1,Yes,1425108632000,N/A,1452,Yes,,N/A,['Amazing lectures '],person,people
N/A,poor,good,poor,3,24243228,7,,awful,1,POL2507,"Great orator, but don't be fooled by him sense of humour.  BAD person, AWFUL grader. I asked for a grade revision and he took 1% off just to show that he SUCKS. SUper slow at correcting. Eloquent and funny  but not helpful at all. AVOID AT ALL COST. ",01/06/2015,5.0,5.0,,1,Sorta interested,1.0,1.0,1,Yes,1420585467000,N/A,1452,Yes,,N/A,"['Beware of pop quizzes', 'Tough grader']",people,people
Not Mandatory,good,poor,good,1,24185721,0,,awesome,5,POL2507,"While he is a VERY tough grader, his class (Pensee politique) was the most pertinent class I have had yet. His lectures are coherent and clear. He explains in the beginning that his lectures are like climbing stairs, one step at a time. That is exactly how he walks you though the course. I enjoyed that his reading were straight to the point. ",12/25/2014,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1419517885000,N/A,1452,Yes,,A,"['Tough grader', 'Beware of pop quizzes']",people,person
Mandatory,good,good,good,0,24113017,0,,awesome,5,POL2507,Amazing prof. Would definitely recommend. Do not skip class though... You'll have no chances of passing.,12/17/2014,4.0,4.0,,5,It's my life,5.0,5.0,1,Yes,1418777072000,N/A,1452,Yes,,A,['Tough grader'],people,people
N/A,average,good,average,1,24023353,1,,average,3,POL2507,"A great orator, knows the matter like the back of his hand. Lectures are interesting but totally unorganized. If you miss class... you are out of luck. Tests are very reflective of matter learned, however he is a very hard grader and his grading criteria is unclear.   Be prepared to work really hard to get A's.  Wouldn't recommend course.",12/10/2014,4.0,4.0,,3,Sorta interested,3.0,3.0,1,No,1418238061000,N/A,1452,Yes,,N/A,"['Tough grader', 'Amazing lectures ']",person,person
Mandatory,poor,good,average,1,23908645,4,,poor,1,POL2507,"Prof Labelle is very dymanic and hilarious so so his lectures are quite enjoyable. However, there is no structure!!! I am a straight  A student and I am struggling to get a B. he's very helpful if you go to his office hours. But since he is son unclear you will at least an hour to talk to him. I STRONGLY recommend you avoid taking a class with him!",11/30/2014,5.0,5.0,,3,Sorta interested,2.0,2.0,1,No,1417360790000,N/A,1452,Yes,,Not sure yet,"['Hilarious', 'Tough grader']",people,person
N/A,good,average,good,0,23887500,0,,awesome,5,POL2507,BEST PROF AT OTTAWA U. Mr. Labelle is the absolute best! Every lecture is extremely stimulating. I sat in front for every lecture (and I'm not one to even show up usually..). Mr. Labelle will teach you more in 12 weeks than you've learned in your entire first year. He is the gem of u of o and he has struck a chord in me when it comes to philosophy.,11/24/2014,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1416860169000,N/A,1452,Yes,,B,"['Inspirational', 'Amazing lectures ']",people,people
N/A,average,good,average,0,22597649,2,,average,3,POL2507,"I wouldn't wish this course upon anyone. The prof doesn't use any textbook at all, no slides and the notes he writes on the board are completely useless. Basically whatever he says, is what's going to be on the test, so if you missed something too bad!",12/18/2013,5.0,5.0,,2,Meh,2.5,2.5,1,No,1387335609000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,good,average,0,22384032,2,,average,2,POL2507,"work hard, sorry, work harder then you usually do and you'll be fine. (fine means B to A-) You'll need to work even harder for an A or A+.",11/25/2013,5.0,5.0,,4,Really into it,3.0,3.0,1,Yes,1385381194000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,good,good,0,21482934,1,,good,5,POL2507,"Best teacher I've ever had. Great orator. You have to work hard to get A, A+ are rare. For those who want to learn.",04/03/2013,4.0,4.0,,3,It's my life,4.0,4.0,1,Yes,1365019837000,N/A,1452,N/A,,N/A,[],person,people
N/A,good,average,good,0,20570032,0,,awesome,5,POL2507,One of the most interesting professor I have had ! Love him. You do have to attend every classes but you want to cause he's so interesting. Is though but if you do your readings and listen in class it is very easy to pass.,08/13/2012,2.0,2.0,,4,It's my life,4.5,4.5,1,Yes,1344863991000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,19914743,0,,awesome,5,POL2601,The loin le meilleur professeur de science po de l'UniversitÃ© d'Ottawa.,03/15/2012,3.0,3.0,,4,It's my life,4.5,4.5,1,Yes,1331836744000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,good,average,1,19722556,1,,average,3,POL2507,Very bad teacher. Treats his students like kids and makes them feel uncomfortable. VERY hard marker. This class was way harder than everybody expected.,01/13/2012,4.0,4.0,,2,Low,2.5,2.5,1,Yes,1326463932000,N/A,1452,N/A,,N/A,[],person,person
N/A,good,good,average,0,19403852,0,,good,4,POL2504,"okai prof, i've heard people take the same class, fail with him, and get an A with another prof.  Material can be dry at times, and can easily lose focus about what he is talking about.  He marks really hard, and isn't clear about what he wants on an assignment until he gives it back (so after you fail).  He has quizes every other week on readings",12/06/2011,4.0,4.0,,3,Low,3.5,3.5,1,Yes,1323212129000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,good,good,0,17954502,0,,awesome,5,POL2507,"Best prof I've had so far. This was a 7-10 evening class, but never blanked out once in the whole semester. Also the toughest marker I've had. He demands thorough, university-level work; but this is university after all. Take his class, it will be the best you'll take in uni.",12/15/2010,5.0,5.0,,5,Sorta interested,5.0,5.0,1,Yes,1292439257000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,17920061,0,,good,4,POL2507,Très exigent mais il m`a beaucoup aidé. Il est un très bon orateur.,12/12/2010,3.0,3.0,,4,It's my life,4.0,4.0,1,Yes,1292163411000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,good,good,0,17917777,0,,awesome,5,POL2507,"Très exigeant, mais le cours est intéressant et il vulgarise la matière à merveille. Très important d'assister à tous les cours, on peut facilement se perde sinon. Grosse charge de travail, bcp d'évaluations.",12/12/2010,4.0,4.0,,4,It's my life,4.5,4.5,1,Yes,1292117788000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,good,average,2,16721445,0,,poor,3,POL2507,"His teaching methods were very effective. However, his grades are not reflective of the works. I am a straight A student and now have received my first C. He does not  explain what he is looking for in the assignments and is extremely unfair with his grading. This was the worst experience I have ever had with a teacher. Over all:terrible experience",01/13/2010,5.0,5.0,,1,Really into it,2.0,2.0,1,Yes,1263386929000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,good,good,0,16518217,1,,awesome,5,POLB,"just Wow, if you really want to learn.",12/10/2009,5.0,5.0,,4,It's my life,4.5,4.5,1,No,1260458194000,N/A,1452,N/A,,N/A,[],person,people
