attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,average,good,0,27251616,0,,awesome,5,MHA6370,Great guest lecturers too.,11/24/2016,3.0,3.0,,5,N/A,5.0,5.0,1,No,1480002482000,Yes,1452,Yes,,Not sure yet,['Participation matters'],people,people
Mandatory,good,average,good,0,27251614,0,,good,4,MHA6370,"Invites great speaksers, focuses on the key aspect we need to understand.",11/24/2016,3.0,3.0,,4,N/A,4.0,4.0,1,No,1480002444000,Yes,1452,Yes,,N/A,"['Gives good feedback', 'Participation matters', 'Hilarious']",people,people
Mandatory,good,average,good,0,27251613,0,,good,4,MHA6370,Great prof!,11/24/2016,2.0,2.0,,4,N/A,4.0,4.0,1,No,1480002435000,Yes,1452,Yes,,A,"['Accessible outside class', 'Participation matters', 'Hilarious']",people,people
Mandatory,good,average,good,0,27251612,0,,good,4,MHA6370,Very informative and stimulating,11/24/2016,3.0,3.0,,4,N/A,4.0,4.0,1,No,1480002434000,Yes,1452,Yes,,A,"['Respected', 'Participation matters', 'Gives good feedback']",people,people
Mandatory,good,average,good,0,27251608,0,,awesome,5,MHA6370,"Love Wojtek!  Very knowledgeable and kind, come curious :)",11/24/2016,3.0,3.0,,5,N/A,5.0,5.0,1,No,1480002408000,Yes,1452,Yes,,N/A,"['Respected', 'Inspirational', 'Hilarious']",people,people
Mandatory,good,average,good,0,27251607,0,,awesome,5,MHA6370,Good course!,11/24/2016,3.0,3.0,,5,N/A,5.0,5.0,1,No,1480002389000,Yes,1452,Yes,,N/A,"['Hilarious', 'Group projects', 'Inspirational']",people,people
N/A,poor,good,poor,0,23304138,0,,awful,1,ADM2302,Very bad teacher. Unable to explain. Don't take his class.,05/23/2014,5.0,5.0,,1,Meh,1.0,1.0,1,No,1400849666000,N/A,1452,N/A,,N/A,[],people,people
N/A,poor,good,poor,1,23085265,0,,awful,1,ADM2302,"Not nearly as good as he thinks that he is in his own mind. Actually, quite a terrible instructor. Unprepared for class and discussions. Definitely not recommended!",04/23/2014,4.0,4.0,,1,Meh,1.0,1.0,1,No,1398268563000,N/A,1452,N/A,,N/A,[],people,person
Mandatory,poor,poor,poor,0,22754907,0,,awful,1,ADM2302,Worst prof. ever ...,01/15/2014,1.0,1.0,,1,Meh,1.0,1.0,1,No,1389759944000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,good,good,0,22736292,0,,awesome,5,ADM2302,He is a really brilliant professor that can teach BDM really well. Absolutely worth to take him as professor. BDM is one of the super hard course which requires a strong logic. However he really can teach you well and make sense of everything or at least most of the subject in BDM.,01/11/2014,5.0,5.0,,4,Sorta interested,4.5,4.5,1,Yes,1389458345000,N/A,1452,N/A,,N/A,[],people,people
Not Mandatory,average,good,average,0,22552105,0,,average,3,ADM2302,"Funny prof. Tries to be appealing to younger kids considering he's older. Strong accent, and pauses often (likely to think of the word in english). Tough class.  The in-class examples are much easier than the assignments and MT questions. Really have to know how to analyze a question and devise the formulation instead of searching for patterns.",12/14/2013,5.0,5.0,,3,Low,3.0,3.0,1,Yes,1387026720000,N/A,1452,N/A,,N/A,[],people,people
Mandatory,good,average,average,0,22295939,0,,average,5,ADM2302,"Dr. Michalowski is a great prof and does a excellent job teaching the material. He is great when it comes to his prof ""side"". However despite this I found him quite rude and unpleasant when talking to him in person, while discussing a question. Try to avoid talking in-person, unless you want him to make you feel like you're an idiot. Unfortunate...",11/11/2013,3.0,3.0,,1,Really into it,3.0,3.0,1,Yes,1384208550000,N/A,1452,N/A,,A-,[],people,people
N/A,good,good,good,0,19622287,0,,good,4,ADM2302,Teacher is very good. Funny and easy to listen to. Will help IF you go see him. The class is difficult though. But get's easier through the year.,12/26/2011,4.0,4.0,,4,Low,4.0,4.0,1,Yes,1324897933000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,19606224,0,,awesome,5,ADM2302,"excellent prof the best for adm2302 explains way clear than other profs his midterm was also easier than other sections. final exam 6 questions (one on lp (production inventory), goal, binary, excel, decision analysis and project mgt. for project mgt u need to do a crashing schedule as well. its only 5 out of 25 marks but its quite hard,",12/22/2011,2.0,2.0,,5,Meh,5.0,5.0,1,Yes,1324578890000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,15784664,0,,awesome,5,ADM2302,"Beginning the course, I didn't like it at all, I had failed it the previous semester, but this prof was a really good teacher and I ended up with an A. Attendance is really important to do well.",05/07/2009,3.0,3.0,,5,Really into it,5.0,5.0,1,Yes,1241674638000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,14835433,0,,awesome,5,ADM2302,"AMAZING PROF!If you go to class,u will do amazing on exams/assignments.He makes u understand everything by showing tons of exmaples and being very straight forward and organized.",09/25/2008,2.0,2.0,,4,Sorta interested,4.5,4.5,1,Yes,1222383913000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,poor,good,0,12732821,0,,awesome,5,ADM2302,really nice guy,01/06/2007,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1168117415000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,average,average,0,12560031,0,,good,3,ADM2302,"He's all right. His accent is not difficult to understand. However, I did not appreciate the fact that he was away for multiple lectures.",12/09/2006,3.0,3.0,,4,Meh,3.5,3.5,1,No,1165698265000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,average,average,0,11121365,0,,good,3,ADM2302,No Comments,12/11/2005,2.0,2.0,,4,Low,3.5,3.5,1,N/A,1134339604000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,good,good,0,2538617,0,,awesome,5,ADM2302,No Comments,10/11/2004,4.0,4.0,,5,Meh,5.0,5.0,1,N/A,1097534097000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,average,average,0,1476594,0,,poor,2,ADM2302,No Comments,12/10/2003,2.0,2.0,,2,N/A,2.0,2.0,1,N/A,1071072526000,N/A,1452,N/A,,N/A,[],people,people
