attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,average,good,0,33713070,0,,awesome,5,CMN4505,"Vraiment un bon prof. Plusieurs travaux d'&eacute;quipe alors choisissez des personnes fiables. Les travaux &eacute;taient assez simple. Aucun examen de mis-session. Il y avait des travaux de compr&eacute;hension de lecture (x2), travaux d'&eacute;quipe pour des points de participation (x6), expos&eacute; orale en &eacute;quipe (20% de la note finale) et un travail de fin session (seule).",10/19/2020,3.0,3.0,,5,N/A,5.0,5.0,1,No,1603124551000,Yes,1452,Yes,,A-,"['Get ready to read', 'Participation matters', 'Lots of homework']",people,people
Not Mandatory,good,average,good,0,32843266,0,,good,4,CMN2567,"His class is fun, but we unfortunately don't learn a lot about filming, more about video editing (which I was okay with). I loved his class tho! If you show that you care and that you're present, he will give you good grades. The assignments can be exhaustive but they're interesting and I learned a lot about video editing. He takes the attendances!",01/16/2020,2.0,2.0,,4,N/A,4.0,4.0,1,No,1579206407000,Yes,1452,Yes,,A+,['Graded by few things'],people,people
Not Mandatory,good,average,good,0,30543786,0,,awesome,5,CMN2552,Prof adorable,10/04/2018,2.0,2.0,,5,N/A,5.0,5.0,1,No,1538671928000,Yes,1452,Yes,,A+,[],people,people
N/A,average,average,average,0,29219660,1,,average,3,CMN2552,"Ce professeur manque de dynamisme dans son enseignement. Il lit ses PowerPoints, difficiles &agrave; saisir en les relisant, &agrave; cause des nombreuses fautes de structure de phrases. Il pr&eacute;sente des vid&eacute;os &agrave; TOUS les cours, qui &agrave; mon avis, ne sont pas toujours pertinentes. Or, il n'est pas trop s&eacute;v&egrave;re dans sa correction et le travail final est tr&egrave;s simple.",12/15/2017,3.0,3.0,,3,N/A,3.0,3.0,1,No,1513344822000,No,1452,N/A,,N/A,[],person,people
Not Mandatory,average,average,average,0,29070837,0,,average,3,CMN2552,"Tr&egrave;s gentil professeur, passionn&eacute;, qui se soucie de ses &eacute;l&egrave;ves. Il parlera beaucoup de la photographie en g&eacute;n&eacute;ral.",12/06/2017,3.0,3.0,,3,N/A,3.0,3.0,1,No,1512591091000,Yes,1452,Yes,,B+,"['Caring', 'Hilarious']",people,people
Mandatory,good,average,good,2,27039692,0,,awesome,5,CMN4505,"He's actually a great prof. His midterm is straightforward and pretty simple if you go over the slides a few times. There aren't any surprises. Overall, I would recommend him.",10/14/2016,3.0,3.0,,5,N/A,5.0,5.0,1,No,1476482153000,Yes,1452,N/A,,N/A,[],people,people
Mandatory,poor,good,poor,1,25896351,0,,awful,1,CMN2552,"Not an easy class, very unclear expectations. The requirements for exams and assignments are never stated - makes passing the class, let alone receiving a good grade, extremely unlikely. Would not take again. He's a nice guy though.",01/07/2016,4.0,4.0,,1,Meh,1.0,1.0,1,No,1452176370000,N/A,1452,Yes,,Not sure yet,"['Group projects', 'Lecture heavy']",people,person
Not Mandatory,average,average,average,13,25277950,0,online,average,2,CMN2552,Il me fait penser à Grand papa bi de passe partout.,10/21/2015,2.0,2.0,,4,Low,3.0,3.0,1,No,1445461328000,N/A,1452,Yes,,A-,"['Respected', 'Lecture heavy']",people,people
Mandatory,good,poor,good,2,23573425,0,,awesome,5,CMN4505,Amazing. Love the guy.,09/03/2014,1.0,1.0,,5,It's my life,5.0,5.0,1,No,1409736343000,N/A,1452,N/A,,A,[],people,people
N/A,good,average,good,1,19081907,0,,good,5,VIDEO1,Great sense of humor! He loves teaching and it shows,10/18/2011,2.0,2.0,,3,It's my life,4.0,4.0,1,No,1318897753000,N/A,1452,N/A,,N/A,[],people,person
N/A,poor,average,poor,0,18229799,2,,awful,1,CMN2567,Terrible teaching. The tech assistant was the one doing most of the teaching and was much more useful. Never again.,02/12/2011,3.0,3.0,,1,Really into it,1.0,1.0,1,No,1297515545000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,1,10897361,0,,awesome,4,VIDEO,Good teacher..,11/14/2005,2.0,2.0,,5,Really into it,4.5,4.5,1,N/A,1131961680000,N/A,1452,N/A,,N/A,[],people,person
N/A,good,average,average,1,10626675,0,,good,5,CMN2567,One of those rare teachers that acts as a guide instead of cramming information down your throat. If you want to put effort into learning for yourself take his class if you'd rather be spoon fead take another one.,10/23/2005,2.0,2.0,,2,It's my life,3.5,3.5,1,N/A,1130078513000,N/A,1452,N/A,,N/A,[],people,person
N/A,good,average,good,0,10412784,0,,awesome,4,CMN,"I loved this teacher. He was just simple, interesting and to the point. He knows what he's doing and loves the students. I think he is great in what he does, just loved his class.",09/14/2005,2.0,2.0,,5,It's my life,4.5,4.5,1,N/A,1126685208000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,1,3732352,0,,awesome,4,CMN2567,"Very Good course!  Great humor, interesting and understanding.  Great knowledge in the field and does what he can to make you succeed.",04/28/2005,3.0,3.0,,5,It's my life,4.5,4.5,1,N/A,1114684594000,N/A,1452,N/A,,N/A,[],people,person
N/A,average,average,poor,0,2726778,0,,poor,2,CMN2567,"Il est etrange ce prof, sympathique mais il reponds toujours par &quot;c'est difficle&quot; ou par une autre question. Bref pas beaucoup de solution. Je sais pas si on apprendra beaucoup.",11/13/2004,3.0,3.0,,1,Really into it,1.5,1.5,1,N/A,1100354199000,N/A,1452,N/A,,N/A,[],people,people
