attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,average,good,0,31708885,0,,awesome,5,ENG2124,My favourite prof so far during my time at uOttawa. Her feedback is always constructive and she encourages curiosity and creative learning. She is young and obviously passionate about her work. Take this prof if you get a chance!,04/29/2019,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1556567851000,Yes,1452,Yes,,A,"['Gives good feedback', 'Participation matters', 'Clear grading criteria']",people,people
Mandatory,good,average,good,0,29754700,0,,awesome,5,ENG3341,"10/10. Loved her class so much. Has very contemporary perspectives, and makes the language accessible to her students. Highly recommend.",04/06/2018,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1523016107000,Yes,1452,Yes,,Not sure yet,"['Caring', 'Amazing lectures ', 'Respected']",people,people
Mandatory,good,average,good,0,29428796,0,,awesome,5,ENG2105,"Prof. Landreth is an amazing lecturer. British literature can be quite dry but she's passionate and does her best to make it interesting for the class. She learns everyone's names, even the very quiet and shy people. She is empathetic to student workload as well as personal lives, so if you can't submit a paper on time talk to her in advance.",01/10/2018,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1515591163000,Yes,1452,Yes,,A-,"['Gives good feedback', 'Accessible outside class', 'Caring']",people,people
Mandatory,good,good,good,0,29335540,1,,awesome,5,ENG2105,"Great prof! Incredibly knowledgeable, intriguing lectures and the content is very interesting. Only downside was I found her to be a pretty hard marker. 10/10 recommend taking a class with her again. You will learn a lot about writing for future classes!",12/26/2017,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1514247061000,Yes,1452,Yes,,N/A,"['Tough grader', 'Participation matters', 'Gives good feedback']",person,people
N/A,good,average,good,0,24689112,3,,awesome,5,ENG3341,"I've had 2 courses with Landreth and she never fails to be my favourite teacher of the semester. She makes the readings relatively easy and very interesting. So happy to help whenever you need it and responds quickly to email. She actually takes the time to learn students' names, which is amazing. So genuinely nice and so smart! Highly recommend! ",04/28/2015,3.0,3.0,,4,Really into it,4.5,4.5,3,Yes,1430241698000,Yes,1452,Yes,,N/A,"['Amazing lectures ', 'Gives good feedback']",people,people
N/A,poor,good,average,6,24380415,0,,poor,1,ENG3341,She s nice but the class is boring and her lectures are hard to follow. Jumps from page to page and it's just confusing. ,02/12/2015,4.0,4.0,,3,Meh,2.0,2.0,1,Yes,1423744957000,N/A,1452,Yes,,N/A,['Lecture heavy'],people,people
N/A,good,average,good,0,22969223,2,,awesome,5,ENG3341C,"My favorite professor by far. She makes ALL the lectures interesting. You could not have better clarification, she is highly recommended. Extremely helpful, I loved her class. If she can make eighteenth-century lit. interesting, I can only imagine her other courses. Hard marker but you can't help loving her!",03/31/2014,3.0,3.0,,5,Low,5.0,5.0,1,Yes,1396275499000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,good,good,2,22073265,0,,good,4,ENG3341,"This prof is very nice, and she is helpful inside and outside of class. The only comment I can make is I found her grading to quite difficult. Her marking style is hard and she expects a lot from her students - I feel.",08/21/2013,5.0,5.0,,4,Sorta interested,4.0,4.0,1,Yes,1377101555000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,poor,good,0,19952154,0,,awesome,5,ENG4394,"Love this prof. I've had a couple of her classes. She is fun and keeps the class interesting. Participation is a must, but she makes it easier and comfortable for those who are a little shy.",03/26/2012,1.0,1.0,,5,It's my life,5.0,5.0,1,No,1332784606000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,17579615,1,,awesome,5,ENG3133,"Sara's lectures are very captivating. Be prepared to talk in class - it's a bit nerve wracking the first time, but everyone has to do it. She is so helpful (especially during office hours). He classes aren't 'easy' but she makes the material very clear and is always willing to help outside of class. And she's a fox. That really helps.",09/07/2010,3.0,3.0,,5,Really into it,5.0,5.0,3,Yes,1283896039000,N/A,1452,N/A,,N/A,[],person,people
N/A,good,poor,good,0,16980067,0,,awesome,5,ENG1122,"Amazing prof. You'd be lucky to have her, she makes class enjoyable, even at 830am. I will definitely try to take more of her classes.",04/11/2010,1.0,1.0,,5,Sorta interested,5.0,5.0,1,Yes,1271027703000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,16851723,0,,awesome,5,ENG3340,"Definitely one of my favourite profs in the English department.  She is extremely willing to help, crystal clear in her lectures and very interesting.  She offers an interesting perspective on traditional topics.  Highly recommended.",03/05/2010,2.0,2.0,,5,It's my life,5.0,5.0,1,Yes,1267823389000,N/A,1452,N/A,,N/A,[],people,people
