attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,good,good,0,25938936,0,,good,4,260WRITINGMEDIA,"Prof Stasko leads a comedy show slash media writing class, in the best way! He emphasizes minimal homework with maximum in-class participation & values creativity. Projects are fun, lectures are a tad scattered (& hilarious), & exam is straight-forward. He is an awesome person to learn from & you'll look forward to his class (actually!).",01/14/2016,4.0,4.0,,4,It's my life,4.0,4.0,1,No,1452735589000,N/A,1452,Yes,,A,"['Group projects', 'Hilarious', 'Respected']",people,people
Mandatory,good,average,good,0,24973655,0,,awesome,5,NONVERBAL,"He's hilarious! If you love being creative, take a class with Stasko. He gives candy and lottery tickets for class participation, he's super funny, and his assignments are all creativity based. Hands down one of the best classes I've ever taken. He makes you want to go to class every week.",06/17/2015,2.0,2.0,,5,It's my life,5.0,5.0,1,Yes,1434556718000,N/A,1452,Yes,,A+,[],people,people
Mandatory,good,average,good,0,24973652,0,,awesome,5,NONVERBAL,"He's hilarious! If you love being creative, take a class with Stasko. He gives candy and lottery tickets for class participation, he's super funny, and his assignments are all creativity based. Hands down one of the best classes I've ever taken.",06/17/2015,2.0,2.0,,5,It's my life,5.0,5.0,1,Yes,1434556685000,N/A,1452,Yes,,A+,[],people,people
N/A,good,poor,good,0,24457376,0,,awesome,5,221,The best teacher I have in my university.,03/12/2015,1.0,1.0,,5,Really into it,5.0,5.0,1,Yes,1426197640000,N/A,1452,Yes,,A+,"['Amazing lectures ', 'Caring', 'Gives good feedback']",people,people
Mandatory,good,poor,good,1,23676148,0,,awesome,5,CMN2132,"Absolutely brilliant as a prof., fascinating classes made me want to move into the lecture theatre, assignments required creative effort but any attempt to uniqueness was awarded, so weren't too difficult even for a less creative person like me. Loves audience participation, gives out candy and knows what he's talking about!",10/21/2014,1.0,1.0,,5,It's my life,5.0,5.0,1,No,1413885090000,Yes,1452,Yes,,B,"['Amazing lectures ', 'Hilarious']",people,person
Mandatory,good,average,good,1,23546610,0,,awesome,5,CMN2132,One of the best profs I've ever had. I hated missing class because it was actually enjoyable to attend - all assignments we had were fun/interesting to do. I would definitely take another course that he was teaching.,08/21/2014,2.0,2.0,,5,It's my life,5.0,5.0,1,No,1408624512000,N/A,1452,N/A,,B+,[],people,person
Mandatory,good,poor,good,0,23013178,0,,good,4,CIN3199,"Absolutely gorgeous professor, I've been in a class of his for 3 years in a row and honestly as easy as his classes are if you actually want to learn filming techniques he may not be the best to teach it. He explains some things but not in much depth, don't take his class if you aren't artistic a lot of assignments require you to be more ""artsy"".",04/09/2014,1.0,1.0,,4,It's my life,4.0,4.0,1,Yes,1397057216000,N/A,1452,N/A,,A,[],people,people
Mandatory,good,poor,good,0,22895583,0,,awesome,5,CMN2132,"The best prof I've ever had. It felt like I was watching stand up comedy, not sitting in a lecture. It's easy to do well because you will be able to pay attention easily in class because it's interesting, and he likes creativity so you can do whatever you want with projects basically. It's really easy to do well and amazing prof.",03/08/2014,1.0,1.0,,5,Sorta interested,5.0,5.0,1,No,1394280036000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,1,22122601,1,,awesome,5,CMN4166,Such an amazing professor. Extremely clear and super fun. Makes class worth going to. Wonderful atmosphere. He allows you to be creative and have fun with your assignments.,09/15/2013,2.0,2.0,,4,It's my life,4.5,4.5,1,No,1379264450000,N/A,1452,N/A,,N/A,[],person,person
N/A,good,poor,good,0,21561170,0,,awesome,5,CIN3108,"In love with this prof.(not like romantically but you know)  Makes class material so interesting and grades very fairly. No textbook , No Midterm and exam questions usually have a creative component. Attend class, try  and you will succeed!",04/18/2013,1.0,1.0,,5,Meh,5.0,5.0,1,No,1366306022000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,poor,good,0,21395275,0,,awesome,4,CIN3198,It's encouraging to see a young professor be so passionate about what he teaches. He keeps classes interesting and knows how to help students improve the way they view film.,03/08/2013,1.0,1.0,,5,Sorta interested,4.5,4.5,1,No,1362707077000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,poor,good,0,21223173,0,,awesome,5,CMN2152,Would take this teacher over and over again. My favorite by far. No matter what the topic Stasko engages you in it and makes you love it. Easy marker as long as you go to class. Gives out candy! Also bring him coffee or food if late and he'll love you,01/07/2013,1.0,1.0,,5,Sorta interested,5.0,5.0,1,No,1357575919000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,average,average,0,20981667,0,,average,3,CMN3182,"The course was easy, but was at the level of a highschool media class. He also cancelled a number of lectures leaving students to do the material. He also travels between Ryerson University of UofO. Not leaving much time to discuss material as he is never in the city.",12/07/2012,2.0,2.0,,2,Really into it,2.5,2.5,1,Yes,1354883357000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,poor,good,0,20522213,0,,good,4,CMN4166,This is really the kind of class where you get what you put into it. If you're not into creativity and doing group activities you probably won't enjoy it but I loved it. He's a super fun prof.,07/27/2012,1.0,1.0,,4,It's my life,4.0,4.0,1,No,1343381771000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,20006928,0,,awesome,5,CMN4166,"Great guy, has some great industry experience and really lets you tailor your projects to your own creative interests while still learning a lot. He focuses on real learning, not textbook memorization. Really refreshing methods.",04/06/2012,2.0,2.0,,5,It's my life,5.0,5.0,1,No,1333679533000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,19762860,0,,awesome,5,CMN2512,"One of the best teachers I've had the privilege to have. He connects with students, makes you want to go to class and you learn a lot by the end of the course. If you're looking for that prof that will leave you with a good impression, he's the guy! All around great person and great professor. He's a must have.",01/23/2012,3.0,3.0,,5,Low,5.0,5.0,1,No,1327349640000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,poor,good,0,19709601,0,,awesome,5,CMN2152,"Stasko's the best hands down!!! Take him for a great class, lots of laughs and an easy A.",01/11/2012,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1326279834000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,19298421,0,,awesome,4,CMN3182,I'm a fourth year taking a third year course and love this prof. This guy really is a great prof. He uses techniques that allow students to apply the policies of the CRTC to everyday experiences etc... He is easy to understand and easy to speak to as well. I wouldn't hesitate to take another of his courses at all.,11/22/2011,3.0,3.0,,5,Sorta interested,4.5,4.5,1,Yes,1321970788000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,average,average,0,19274893,2,,average,2,CMNA,"Sign up for Stasko if you're interested in film and television production and want to make finished products to put on your resume. Don't take his class if you're hoping to learn anything about research methods/trends, or policy, or if your focus is on writing. He's not very analytical.Sign up if you have a busy semester & want an easy A or B+.",11/18/2011,2.0,2.0,,3,Low,2.5,2.5,1,No,1321619742000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,poor,good,0,19141850,0,,good,4,CMN2152,"Really funny guy, a little on the light side of academia but still conveys material effectively and makes sure students are clear of what is expected. Has a TON of real life experience in film and TV production from acting to writing etc. and extremely passionate. Definitely recommend taking a Stasko class if you can, you'll have a great time.",11/01/2011,1.0,1.0,,4,It's my life,4.0,4.0,1,No,1320183135000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,average,average,0,19079384,1,,average,3,CMNA,"I feel sorry for whoever said he's the best prof they ever had. He's 30 yrs old & still learning to teach. I'm sure he'll be a proper prof one day, but now he teaches 4th yr like it's high school. I don't want a &quot;charming&quot; prof who throws out A+'s as liberally as he does starburst candies in his &quot;concept&quot; class; I want to be ready for grad school.",10/17/2011,2.0,2.0,,3,Really into it,3.0,3.0,1,No,1318865081000,N/A,1452,N/A,,N/A,[],person,people
N/A,good,poor,good,0,18926335,0,,good,4,CMN4105,SUCH a good prof. He makes class fun and is an easy marker. Definitely recommend him for any class he teaches since the one I took had potential to be really boring but he made it interesting. He also looks like Paul Rudd.,08/17/2011,1.0,1.0,,4,Low,4.0,4.0,1,No,1313596158000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,18886539,0,,good,4,CMN2152,"Best professor I have had at the University of Ottawa. Every class was fun and interesting, and made his students enjoy what he was teaching. He gave you extra marks just for attending class but it wasn't a big deal if you missed it either.",08/05/2011,2.0,2.0,,4,Sorta interested,4.0,4.0,1,No,1312550595000,N/A,1452,N/A,,N/A,[],people,people
