attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,average,average,average,3,24181680,0,,average,3,ENG1100,"Lectures were long and boring - taught the most basic grammar things ever. Very awkward lectures. There are 5 online quizzes, 4 Rhetorical Analyses, and 3 Developmental Assignments that are SUPER easy and can bring your mark up. Not a bad marker. Unless you're doing ""too well."" Then her and the TA will take 10% off your assignments for no reason. ",12/24/2014,3.0,3.0,,2,Low,2.5,2.5,1,No,1419418533000,N/A,1452,Yes,,Not sure yet,"['Tough grader', 'Gives good feedback', 'Lecture heavy']",people,people
N/A,poor,good,poor,2,24090019,0,,awful,1,ENG1100,The most annoying voice. Unapproachable and unwilling to help. Gives out WAY more work then other 1100 profs. Do NOT recommend.  ,12/15/2014,5.0,5.0,,1,Meh,1.0,1.0,1,No,1418667681000,N/A,1452,Yes,,N/A,['Tough grader'],people,people
Mandatory,poor,good,poor,4,23959191,0,,awful,1,ENG1100,"Probably one of the worst classes I have been forced to attend, students are not priority.",12/05/2014,4.0,4.0,,1,Meh,1.0,1.0,1,Yes,1417780792000,N/A,1452,Yes,,Not sure yet,"['Tough grader', 'Lecture heavy']",people,people
Not Mandatory,poor,average,poor,2,23893301,0,,poor,1,ENG1100,I learnt more in high school than I did with her. Her lectures will put you to sleep and you can tell she feels uncomfortable speaking in front of the class. Her marking is all over the place and her expectations are very unclear for all of her assignments. Definitely don't recommend her.,11/25/2014,3.0,3.0,,2,Low,1.5,1.5,1,No,1416935137000,N/A,1452,Yes,,N/A,[],people,people
N/A,average,good,average,2,23632832,0,,good,3,ENG1100,Not my cup of tea. Didn't care much for her. She made lectures drag out. ,10/06/2014,4.0,4.0,,4,Low,3.5,3.5,1,Yes,1412609024000,N/A,1452,Yes,,N/A,['Tough grader'],people,people
N/A,poor,good,poor,2,23525916,0,,awful,1,ENG1120,"Stay away from this prof if you can. Insanely hard marker, unhelpful feedback, mandatory attendance. Terrible lecturer, encourages engagement with the class while the class has not been paying attention leading to awkward silences. Only redeeming quality is that she is super nice and the short stories were decent.",08/13/2014,5.0,5.0,,1,Low,1.0,1.0,1,Yes,1407948911000,N/A,1452,N/A,,N/A,[],people,people
Mandatory,poor,good,poor,2,23406606,0,,awful,1,ENG1120,She was not very clear with expectations so many students in the class would use articles from reputable sources and be told they did not meet her standard and would lose marks. Before this class I would get an A in English. I went down two letter grades even though I did all the readings and all the assignments. AVOID HER COMPLETELY,06/27/2014,4.0,4.0,,1,Sorta interested,1.0,1.0,1,Yes,1403857717000,N/A,1452,N/A,,C,[],people,people
N/A,poor,good,poor,2,22969622,0,,awful,1,ENG1120,"Avoid at all costs, she is unclear about what she wants, very unhelpul inside and outside of class, feedback on assignments is useless. Worst professor I have had so far. She will not read your assignments to give you guidance, she does not answer questions, very awkward class silences. AVOID AVOID AVOID",03/31/2014,4.0,4.0,,1,Low,1.0,1.0,1,No,1396279711000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,average,average,2,22169080,0,,poor,2,ENG2131,"She's very nice, but I'm sure not suited to teaching. ""Class discussion"" became the entire class, and I barely remember hearing her lecture at all. She would put a few definitions on the board, then spend the entire time asking other students what they thought of the books. I would have loved it if she gave HER thoughts, not just my peers.",10/10/2013,2.0,2.0,,2,Really into it,2.0,2.0,1,Yes,1381388900000,N/A,1452,N/A,,B+,[],people,people
N/A,good,average,good,0,21940543,1,,good,4,ENG2131,I was slightly disappointed by the approach she took with the class as I often felt that we were devoting too much time to subjective interpretation. I am not an English major though so I am not really sure what I was expecting. She was definitely fair with her assignments and I enjoyed the level of effort she put into interactive activities.,07/02/2013,2.0,2.0,,4,Really into it,4.0,4.0,1,Yes,1372780225000,N/A,1452,N/A,,N/A,[],person,people
N/A,average,good,poor,1,20099667,0,,poor,2,ENG1120,"Although it is a very easy class, the class is boring and attendance is mandatory. She also makes you print out each and every source that you have referenced for research papers which, in my opinion, is pointless. She was a hard marker and not very helpful. I did not enjoy her as a prof!",04/23/2012,5.0,5.0,,1,Low,1.5,1.5,1,Yes,1335178057000,N/A,1452,N/A,,N/A,[],people,person
