attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,average,good,0,34342885,0,,awesome,5,CMN1560,"J'ai eu M. Harvey pour trois cours au courant de mon BAC, et j'ai ador&eacute;. Sa mati&egrave;re est pertinente, son mat&eacute;riel de cours est bien construit, et il est disponible pour ses &eacute;tudiants, suffit de lui poser les questions. Je recommande ce prof pour son approche science po, en communication. Il apporte une perspective essentielle.",02/04/2021,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1612477072000,Yes,1452,Yes,,A,"['Participation matters', 'Hilarious', 'Accessible outside class']",people,people
N/A,poor,good,poor,0,34296541,0,,awful,1,DVM2750,"Worst teacher I've ever had.. Very lazy and doesn't want to teach. If you want to learn from this class, I highly recommend to choose another prof!",01/20/2021,4.0,4.0,,1,N/A,1.0,1.0,1,No,1611106748000,No,1452,Yes,,N/A,[],people,people
N/A,poor,good,poor,0,34296527,0,,awful,1,DVM2750,Avoid this teacher at all cause!! He refuses to teach and gives you 50 pages of readings every week. Doesn't explain any content and does not present any lecture. MUST AVOID!!!,01/20/2021,4.0,4.0,,1,N/A,1.0,1.0,1,No,1611106607000,No,1452,Yes,,N/A,[],people,people
Not Mandatory,poor,good,poor,0,34055930,0,,awful,1,CMN3505,Very boring class and there is no actual teaching going on you just read pages and pages of articles for barely any reason. Would not recommend.,12/13/2020,4.0,4.0,,1,N/A,1.0,1.0,1,No,1607889742000,No,1452,Yes,,B+,"['Lecture heavy', 'Graded by few things', 'Get ready to read']",people,people
Not Mandatory,average,poor,average,0,33509273,0,online,poor,2,COM2423,"J'ai eu Nicolas comme enseignant la session derni&egrave;re. &Ccedil;a fait 20 ans que je suis dans le syst&egrave;me scolaire et il est le pire enseignant que j'ai jamais eu. C'est la premi&egrave;re fois que j'&eacute;cris ici ; les consignes n'&eacute;taient pas clair, il ne pouvait pas r&eacute;pondre aux questions, il ne connaissait pas la mati&egrave;re et n'&eacute;tait pas impartial dans les notes.",07/15/2020,1.0,1.0,,2,N/A,2.0,2.0,1,No,1594827010000,No,1452,Yes,,C+,['Lecture heavy'],people,people
Not Mandatory,average,average,average,0,32765170,0,,poor,2,POL3770,"Harvey's class consists of a semester-long group project done in three sections: two 8-10 page papers on a research topic of your choosing and a 10 minute presentation. It is done of groups of 6, and manoeuvering that element is by far the most challenging part. It was not a hard course and his lectures are useless.",12/27/2019,3.0,3.0,,2,N/A,2.0,2.0,1,Yes,1577478581000,No,1452,Yes,,A+,"['Graded by few things', 'Group projects', 'Clear grading criteria']",people,people
Not Mandatory,average,average,average,5,27496641,0,,average,3,POL3770,"Voulez-vous une bonne note? Vous êtes à la bonne place. Professeur Harvey vous donne 280 diapositives powerpoints et les questions d'examens sont essentiellement basées sur le powerpoint, aucun piège. Deuxième cours avec ce prof, la première fois A+ et la deuxième A. Or, il est très monotone et parle sans arrêt. Bonne chance à tous !",12/14/2016,2.0,2.0,,3,N/A,3.0,3.0,1,No,1481740192000,Yes,1452,Yes,,A,"['Gives good feedback', 'Clear grading criteria', 'Respected']",people,people
Not Mandatory,average,average,average,0,25937459,1,,average,2,CMN2560,"As a professor, he isn't the best. His lectures are long and boring. However, he is a very nice person and knows what he's talking about. The textbook wasn't very helpful... Only for the final exam maybe. Make sure to not make any grammar mistakes because he takes off a lot of points for that. Intelligent human being with zero teaching skills.",01/13/2016,3.0,3.0,,3,Low,2.5,2.5,1,No,1452720229000,N/A,1452,Yes,,A,['Lecture heavy'],person,people
Mandatory,average,good,average,0,25528428,1,,average,2,CMN3503,"PAINFUL TO LISTEN TO. Although he's a very nice guy, his lectures are the most boring things I've ever had to assist. Your grade is 70% based off a group project you have to do (4-6 ppl, pick wisely) but the final exam is very hard. The average of the exam was in between 68-72%. Take it, but make sure you do good on the project and you'll pass.",12/02/2015,4.0,4.0,,3,Meh,2.5,2.5,1,No,1449077110000,N/A,1452,Yes,,N/A,"['Tough grader', 'Group projects']",person,people
Not Mandatory,poor,good,poor,0,25488403,0,,awful,1,CMN3503,Un des professeurs les plus ennuyants du programme... Il passe tous les cours à lire ses power points. 70% de la note finale est déterminée par un projet en équipe de 4 à 6 personnes. ,11/25/2015,4.0,4.0,,1,Meh,1.0,1.0,1,Yes,1448458340000,N/A,1452,Yes,,A-,['Group projects'],people,people
Not Mandatory,poor,good,poor,1,25367372,0,,poor,1,CMN3503,Do not take any of his classes!!! the most boring lectures ever! makes you think his assignements are easy but hes a tough grader so you get a bad mark on a easy assignement. you loose a lot of points for grammar and for your references so make sure its checked!classes are painful to get through as he is very monotone. just simply avoid his class! ,11/08/2015,4.0,4.0,,2,Low,1.5,1.5,1,Yes,1447012980000,N/A,1452,Yes,,N/A,"['Group projects', 'So many papers', 'Tough grader']",people,person
N/A,average,average,good,0,24244356,0,,good,3,CMN3503,"Bad lectures, but the class isn't hard and he is very nice, helpful and understanding, especially for groupwork's issues. Easy to pass Textbook only useful for the final quizz ",01/07/2015,2.0,2.0,,5,Sorta interested,4.0,4.0,1,Yes,1420595401000,N/A,1452,Yes,,N/A,"['Clear grading criteria', 'Caring']",people,people
Not Mandatory,good,average,good,2,23694007,0,,awesome,5,CMN3503,"Comme orateur il est certes plutôt ennuyant, mais reste qu'il est très sympathique et SURTOUT, juste dans sa correction. Très facile d'exceller dans son cours. Pour cette raison, je le recommande. ",10/25/2014,2.0,2.0,,4,Sorta interested,4.5,4.5,1,Yes,1414250425000,Yes,1452,Yes,,A,['Group projects'],people,people
Not Mandatory,good,average,good,0,22552379,0,,good,4,POL4543,Parfait professeur pour un petit groupe ou un séminaire. Bien préparé et sympathique. Je conseille ce cours.,12/14/2013,3.0,3.0,,4,Really into it,4.0,4.0,1,Yes,1387028407000,N/A,1452,N/A,,N/A,[],people,people
Mandatory,good,average,good,0,22069053,0,,awesome,5,CMN3565,"Individu très intelligent. Cours très bien structuré, les étudiants savent à quoi s'attendre. La matière est bien organisée et la difficulté de ses cours est bien balancée.",08/20/2013,2.0,2.0,,4,Sorta interested,4.5,4.5,1,Yes,1377000132000,N/A,1452,N/A,,A,[],people,people
