attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,poor,good,0,35464764,0,online,awesome,5,HIS2551,"As long as you watch the lectures (which are recorded) and take decent notes, the papers are easy. I e-mailed him to get a grade boosted and he set up a zoom call to explain why he gave me the mark he did and then boosted it anyway. Pretty picky with grammar but not unreasonably difficult. Wouldn't recommend if you don't have DELF B1 or better.",12/10/2021,1.0,1.0,,5,N/A,5.0,5.0,1,No,1639180307000,Yes,1452,Yes,,Not sure yet,"['Accessible outside class', 'Tough grader']",people,people
Not Mandatory,good,average,good,0,35426207,0,online,good,4,HIS2551,"Amazing prof, great for immersion students, he is willing to help you out f you don't understand a concept in french. Only 3 assignments and final source analysis. Records lectures for later and keeps documents with information on the course material on brightspace.",12/08/2021,3.0,3.0,,4,N/A,4.0,4.0,1,Yes,1639003968000,Yes,1452,Yes,,N/A,"['Graded by few things', 'Amazing lectures ', 'Respected']",people,people
Mandatory,good,average,good,0,34221428,0,online,awesome,5,HIS2151,One of the best professors of history at Uottawa. very passionate and means very well.,12/31/2020,3.0,3.0,,5,N/A,5.0,5.0,1,No,1609447688000,Yes,1452,Yes,,N/A,"['Amazing lectures ', 'Gives good feedback', 'Respected']",people,people
Mandatory,good,average,good,0,33776645,0,,good,4,HIS2551,"Took his class for a condensed summer course. Very nice. Engaging lectures: and my favourite thing was that he gave breaks whenever he saw that he was losing us. Friendly, and knowledgeable. Heavy workload considering how short the term was, but a fair marker.",11/06/2020,3.0,3.0,,4,N/A,4.0,4.0,1,No,1604625080000,Yes,1452,Yes,,B+,"['Clear grading criteria', 'So many papers', 'Amazing lectures ']",people,people
Not Mandatory,good,average,good,0,33255651,0,,good,4,HIS3550,Shout out to Ben for having a severe allergic reaction mid-lecture and just powering through it to continue the class.,05/10/2020,3.0,3.0,,4,N/A,4.0,4.0,1,No,1589123587000,Yes,1452,Yes,,C+,"['Gives good feedback', 'Caring']",people,people
Not Mandatory,good,average,good,0,33016928,0,,awesome,5,HIS2551,"Lotfi absolutely cares about his students. He is so kind, explains things as many times as you need, makes the students feel welcome, and is extremely knowledgeable. He is so interesting to talk to outside of class. He never makes you feel inferior or dumb when you don't understand a concept. Easy course. More profs need to be like him. Gem.",04/03/2020,2.0,2.0,,5,N/A,5.0,5.0,1,No,1585940037000,Yes,1452,No,,A-,"['Inspirational', 'Caring', 'Accessible outside class']",people,people
Not Mandatory,good,average,good,0,32814373,0,,awesome,5,HIS2551,"He's an absolutely lovely prof. Explains key concepts clearly, and will repeat in another language if necessary. He is funny and relates well to his students. The final exam was excellent, as all of the topics were discussed at length in class and sometimes also by a certain musical. Highly recommend taking a course with this prof.",01/09/2020,3.0,3.0,,5,N/A,5.0,5.0,1,No,1578541390000,Yes,1452,Yes,,A,"['Caring', 'Gives good feedback', 'Inspirational']",people,people
Mandatory,good,average,good,0,32723542,0,,awesome,5,HIS4551,I love him. Hes so so caring about his students and is passionate about what he teaches. Will definitely take more classes with him.,12/19/2019,3.0,3.0,,5,N/A,5.0,5.0,1,No,1576797612000,Yes,1452,Yes,,N/A,"['Caring', 'Hilarious', 'Inspirational']",people,people
N/A,good,good,good,0,30923633,0,,good,4,HIS3550,Professeur Ben Rejeb est excellent. Il donne des cours tr&egrave;s passionn&eacute; par rapport a sa mati&egrave;re donc la classe passe rapidement. Il est aussi clair envers ses attentes envers les travaux &eacute;crits et donne de l'aide pour aid&eacute; au succ&egrave;s de ses &eacute;l&egrave;ves. C'est facile de remarqu&eacute; qu'il aime enseign&eacute; et qu'il veux le mieux pour ses &eacute;l&egrave;ves. 10/10!!,12/08/2018,4.0,4.0,,4,N/A,4.0,4.0,1,No,1544284141000,Yes,1452,Yes,,N/A,"['Clear grading criteria', 'Gives good feedback', 'Respected']",people,people
Not Mandatory,good,poor,good,0,30800048,0,,awesome,5,HIS2551,"Lotfi truly wants to see his students succeed and doesnt take off marks for late assignments, but don't take advantage of his kindness. He often makes jokes and anecdotes to make the class feel more like friends. He has no problem explaining things again and/or in another language. He is completely approachable in and out of class. Would take again",11/28/2018,1.0,1.0,,5,N/A,5.0,5.0,1,No,1543399257000,Yes,1452,Yes,,A-,"['Caring', 'Accessible outside class', 'Hilarious']",people,people
N/A,good,average,good,0,30069504,0,,awesome,5,HIS2551,"I really enjoyed Professor Ben Rejeb. His lectures were funny, and he made me actually care about American History. He did get behind on his syllabus because he likes to talk a lot about specific details, but that just shows how passionate he is. Getting a little old, and had to take breaks during lecturing, but he was so sweet. Recommended!",05/11/2018,2.0,2.0,,5,N/A,5.0,5.0,1,No,1526027908000,Yes,1452,Yes,,A-,"['Hilarious', 'Gives good feedback', 'Caring']",people,people
