attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,average,good,0,26968828,0,,awesome,5,CRM3716,"Un très bon prof, je suis contente de l'avoir eu pour ce cours et j'ai même reprit deux autres cours cette année avec lui ! Exams et projet relativement facile. Il est parfois en retard mais avise par courriel. Et de plus, ses courriels sont toujours bien expliqué et ses attentes sont vraiment claires. PRENEZ CE PROF :)",09/12/2016,2.0,2.0,,5,N/A,5.0,5.0,1,No,1473707593000,Yes,1452,Yes,,A,"['Amazing lectures ', 'Hilarious']",people,people
Mandatory,good,average,good,0,26328517,0,,awesome,5,CRM2700,Wow j'adore Marcus !!!! Il est chouette et drôle!!! Il rend la matière claire et facile !!! Un des meilleurs du département de criminologie!!! J'espère l'avoir à nouveau dans les prochaines sessions ;),04/19/2016,2.0,2.0,,4,N/A,4.5,4.5,1,No,1461077832000,N/A,1452,Yes,,N/A,"['Respected', 'Hilarious', 'Inspirational']",people,people
N/A,good,average,good,0,26108921,0,,awesome,5,CRM2700B,"Super professeur, il est passionné  et drôle,  ses explications sont clairs et sa matière est intéressante.",03/03/2016,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1456998205000,N/A,1452,N/A,,N/A,"['Inspirational', 'Hilarious']",people,people
Mandatory,good,good,good,0,26108907,0,,awesome,5,CRM2700,"Great teacher, one of the best in criminology dept. Would take another class with him for sure.",03/03/2016,4.0,4.0,,4,Really into it,4.5,4.5,1,Yes,1456997811000,N/A,1452,Yes,,B,"['Respected', 'Tough grader', 'Inspirational']",people,people
Mandatory,good,average,good,0,26058797,0,,awesome,5,CRM2700,Très bon prof! Les examens représentent très bien le contenu du cours et les Powerpoints !! Je reprendrais assurément !!,02/16/2016,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1455586307000,N/A,1452,Yes,,N/A,"['Respected', 'Inspirational', 'Clear grading criteria']",people,people
Not Mandatory,good,average,good,0,25954092,0,,awesome,5,CRM3716,Vraiment un bon professeur. Il explique vraiment bien et les examens reflètent exactement ce qu'on a vu en classe. J'espère avoir la chance de l'avoir encore :),01/17/2016,2.0,2.0,,5,Really into it,5.0,5.0,1,No,1453048623000,Yes,1452,N/A,,A,[],people,people
Not Mandatory,good,average,good,0,25864056,0,,awesome,5,CRM3716,"Great teacher, he's hilarious. He gives great insight and direction to his students for them to realize what is important to study for our midterms. He's a professor that really wants his students to feel comfortable and succeed compared to many professors at this school. He's a must-take before you graduate.",01/03/2016,3.0,3.0,,5,Really into it,5.0,5.0,1,No,1451820603000,Yes,1452,Yes,,C,"['Caring', 'Respected']",people,people
Not Mandatory,good,average,good,0,25676511,0,,awesome,5,CRM3716,Excellent prof! Toujours la pour aider ces étudiants. Ses examens reflètent très bien ses notes de cours. Un des meilleur prof au Bac! ,12/13/2015,3.0,3.0,,5,It's my life,5.0,5.0,1,No,1450048229000,Yes,1452,Yes,,N/A,"['Hilarious', 'Caring']",people,people
Mandatory,good,average,good,1,25603412,0,,awesome,4,CRM3716,"Il est excellent, il s'avère être un professeur ayant une facilité à communiquer la matière! Vous ne serez pas déçu! Il a un grand bagage et connait très bien sa matière; il est important d'aller au cours et de faire ce qui est demandé!",12/09/2015,3.0,3.0,,5,Really into it,4.5,4.5,1,Yes,1449653040000,N/A,1452,Yes,,A-,"['Respected', 'Gives good feedback', 'Caring']",people,person
N/A,good,average,good,0,25592192,0,,awesome,5,CRM3716,"Meilleur prof de mon Bac.  Il présente beaucoup d'information en classe, mais par la suite il est très clair dans ce qui est important comme matière à examen.  ",12/08/2015,3.0,3.0,,5,It's my life,5.0,5.0,1,No,1449591390000,N/A,1452,Yes,,N/A,"['Inspirational', 'Hilarious', 'Caring']",people,people
N/A,good,average,good,0,25587327,0,,awesome,5,CRM3716,"Les cours sont extrêmement claires et intéressants. Les examens reflètent exactement les notes de cours. Si les élèves mettent les efforts, les résultats seront très bons. Un des meilleurs professeurs que j'ai eu. Très professionnel.",12/08/2015,2.0,2.0,,5,It's my life,5.0,5.0,1,No,1449575459000,Yes,1452,Yes,,N/A,"['Respected', 'Hilarious']",people,people
N/A,good,average,good,0,25587056,0,,good,4,CRM3716,Super prof! Explique super bien et ses powerpoint représentent EXACTEMENT la matière :) À prendre absolument,12/08/2015,2.0,2.0,,4,It's my life,4.0,4.0,1,No,1449574497000,N/A,1452,Yes,,N/A,['Hilarious'],people,people
Not Mandatory,good,average,good,1,25427618,0,,awesome,4,CRM3716,Super prof! Son cours est très intéressant et fait toujours des blagues. Un des meilleurs prof à uOttawa!,11/17/2015,3.0,3.0,,5,Really into it,4.5,4.5,1,No,1447720901000,Yes,1452,Yes,,N/A,"['Inspirational', 'Respected']",people,person
